edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
1991,movie,,,A SHOCK TO THE SYSTEM,Jan Egleson,1990,USA,BELGIAN,,"Michael Caine, Elizabeth McGovern, Peter Riegert",,,,,,,88',"Comedy, Crime, Thriller ",,,https://www.imdb.com/title/tt0100602/?ref_=nv_sr_srsg_0,,,,,
1991,movie,"The Night, 9th Fantastic Night",,KILL ME AGAIN,John Dahl,1990,USA,BELGIAN,,"Val Kilmer, Joanne Whalley, Pat Mulligan",,,,,,,94',"Action, Crime, Drama",,,https://www.imdb.com/title/tt0097662/?ref_=nv_sr_srsg_0,,,,,
1991,movie,"The Night, 9th Fantastic Night",,STRANGERS,Craig Lahiff,1990,Australia,BELGIAN,,"James Healey, Anne Looby, Melissa Docker",,,,,,,83',Thriller ,,,https://www.imdb.com/title/tt0127305/?ref_=nm_flmg_dr_6,,,,,
1991,movie,"The Night, 9th Fantastic Night",,ROADKILL,Bruce McDonald,1989,Canada,EUROPEAN,,"Valerie Buhagiar, Gerry Quigley, Larry Hudson",,,,,,,80',"Adventure, Comedy, Drama",,,https://www.imdb.com/title/tt0098209/?ref_=nv_sr_srsg_10,,,,,
1991,movie,"The Night, 9th Fantastic Night",,CHICAGO JOE AND THE SHOWGIRL,Bernard Rose,1990,UK,EUROPEAN,,"Emily Lloyd, Kiefer Sutherland, John Lahr",,,,,,,103',"Crime, Drama, Romance",,,https://www.imdb.com/title/tt0099250/?ref_=nv_sr_srsg_0,,,,,
1991,movie,Hong-Kong,,BULLET IN THE HEAD,John Woo,1990,Hong Kong,EUROPEAN,,"Tony Chiu-Wai Leung, Jacky Cheung, Waise Lee",,,,,,,136',"Action, Crime, Drama",,,https://www.imdb.com/title/tt0099426/?ref_=nv_sr_srsg_0,,,,,
1991,movie,Hong-Kong,,A CHINESE GHOST STORY,Ching Siu-Tung,1987,Hong Kong,BELGIAN,,"Leslie Cheung, Joey Wang, Wu Ma",,,,,,,98',"Action, Fantasy, Horror",,,https://www.imdb.com/title/tt0093978/?ref_=nv_sr_srsg_0,,,,,
1991,movie,Hong-Kong,,THE DRAGON FROM RUSSIA,Clarence Fok,1990,Hong Kong,EUROPEAN,,"Samuel Hui, Maggie Cheung, Nina Li Chi",,,,,,,96',Action ,,,https://www.imdb.com/title/tt0099791/?ref_=nv_sr_srsg_0,,,,,
1991,movie,Hong-Kong,,HE LIVES BY NIGHT,Po-Chih Leong,1982,Hong Kong,EUROPEAN,,"Sylvia Chang, Eddie Chan, Kent Cheng",,,,,,,87',"Comedy, Horror",,,https://www.imdb.com/title/tt0084929/?ref_=nv_sr_srsg_0,,,,,
1991,movie,Hong-Kong,,THE LEGEND OF WISELY,Teddy Robin,1987,Hong Kong,EUROPEAN,,"Samuel Hui, Lung Ti, Teddy Robin Kwan",,,,,,,90',"Action, Adventure, Science-Fiction",,,https://www.imdb.com/title/tt0090302/?ref_=nv_sr_srsg_0,,,,,
1991,movie,Hong-Kong,,LIFE AFTER LIFE,Peter Yung,1981,Hong Kong,EUROPEAN,,"George Lam, Flora Chong-Leen, Mang-Ha Cheng",,,,,,,88',Horror,,,https://www.imdb.com/title/tt0084941/?ref_=nm_flmg_dr_4,,,,,
1991,movie,Hong-Kong,,SISTER CUPID,Lai Ying Chau,1987,Hong Kong,EUROPEAN,,"Kar-Bik Chan, Pak-Cheung Chan, Carol 'Do Do' Cheng",,,,,,,95',Comedy,,,https://www.imdb.com/title/tt0094145/?ref_=fn_al_tt_1,,,,,
1991,movie,Hong-Kong,,THE OCCUPANT,Ronny Yu,1984,Hong Kong,EUROPEAN,,"Chow Yun-Fat, Sally Yeh, Raymond Pak-Ming Wong",,,,,,,96',"Comedy, Horror",,,https://www.imdb.com/title/tt0087625/?ref_=nm_flmg_dr_17,,,,,
1991,movie,Hong-Kong,,THE UNFORGETTABLE FANTASY,Frankie Chan,1985,Hong Kong,EUROPEAN,,"Frankie Chan, Shu-Chun Ni, Stanley Sui-Fan Fung",,,,,,,97',Fantasy,,,https://www.imdb.com/title/tt0090343/?ref_=nm_flmg_dr_19,,,,,
1991,movie,Hong-Kong,,ESPRIT D'AMOUR,Ringo Lam,1983,Hong Kong,EUROPEAN,,"Chi-Shing Chan, Philip Chan, Raymond Fung",,,,,,,98',"Drama, Fantasy, Romance",,,https://www.imdb.com/title/tt0086616/?ref_=nv_sr_srsg_0,,,,,
1991,guest,Guest of honor,,,"Neil, Jordan",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm0001403/?ref_=nv_sr_srsg_0,,,,,
1991,guest,Guest of honor,,,"Robert, Englund",,,,,,,,,,,,,,,,,,,,,
1991,guest,Guest of honor,,,"Irvin, Kershner",,USA,,,,,,,,,,,,Director,,https://www.imdb.com/name/nm0449984/?ref_=nv_sr_srsg_0,,,,,
1991,guest,President,,International Competition,"Clive, Donner",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm0232795/?ref_=nv_sr_srsg_0,,,,,
1991,guest,jury,,International Competition,"Ruggero, Deodato",,Italy,,,,,,,,,,,,Director,,https://www.imdb.com/name/nm0219959/?ref_=nv_sr_srsg_2,,,,,
1991,guest,jury,,International Competition,"Jean-Jacques, Andrien",,France,,,,,,,,,,,,Director,,https://www.imdb.com/name/nm0000269/?ref_=nv_sr_srsg_0,,,,,
1991,guest,jury,,European short film competition,"William, Harpur",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm0367156/?ref_=nv_sr_srsg_0,,,,,
1991,guest,jury,,European short film competition,"Franck, Boels",,,,,,,,,,,,,,,,,,,,,
1991,guest,jury,,European short film competition,"Michael, Spitzer",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm10639613/?ref_=nv_sr_srsg_0,,,,,
1991,guest,jury,,European short film competition,"Jacqueline, Rizkallah",,,,,,,,,,,,,,,,,,,,,
1991,guest,jury,,European short film competition,"Hanne, Lindemann",,,,,,,,,,,,,,,,,,,,,
1991,guest,jury,,European short film competition,"Michel, Schopper",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm1277375/?ref_=nv_sr_srsg_0,,,,,
1991,guest,jury,,European short film competition,"Nassos, Katakouzinos",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm0441122/?ref_=nv_sr_srsg_1,,,,,
1991,guest,jury,,European short film competition,"Manuel, Fernando Rocha",,,,,,,,,,,,,,,,,,,,,
1991,guest,jury,,Make Up Contest,"Ray, Harryhausen",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm0366063/?ref_=nv_sr_srsg_0,,,,,
1991,guest,jury,,Make Up Contest,"Jean-Pierre, Finotto",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm0278341/?ref_=nv_sr_srsg_1,,,,,
1991,guest,jury,,Make Up Contest,"Jo, Avonstond",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm3568620/?ref_=nv_sr_srsg_0,,,,,
1991,guest,jury,,Make Up Contest,"Cécile, Van Snick",,,,,,,,,,,,,,,,,,,,,
1991,guest,jury,,Make Up Contest,"Patrick, Parmentier",,,,,,,,,,,,,,,,,,,,,
1991,guest,jury,,Make Up Contest,"Didier, Limon",,,,,,,,,,,,,,,,,,,,,
1991,guest,jury,,Make Up Contest,"Françoise, Pecquerau",,,,,,,,,,,,,,,,,,,,,
1991,guest,jury,,International Body Painting Contest,"Selim, Sasson",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm2369579/?ref_=nv_sr_srsg_0,,,,,
1991,guest,jury,,International Body Painting Contest,"Ahmed, Zir",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm0952304/?ref_=nv_sr_srsg_1,,,,,
1991,guest,jury,,International Body Painting Contest,"Jean-Pierre, Finotto",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm0278341/?ref_=nv_sr_srsg_1,,,,,
1991,guest,jury,,International Body Painting Contest,"Roger, Rudolph",,,,,,,,,,,,,,,,,,,,,
1991,guest,jury,,International Body Painting Contest,"Claude, Giordano",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm2978527/?ref_=nv_sr_srsg_0,,,,,
1991,guest,jury,,International Body Painting Contest,"Jos, Brands",,,,,,,,,,,,,,,,,,,,,
1991,guest,jury,,International Body Painting Contest,"Claude, Bouquillon",,,,,,,,,,,,,,,,,,,,,
1991,guest,jury,,International Body Painting Contest,"Luc, Van Canegem",,,,,,,,,,,,,,,,,,,,,
1991,guest,jury,,International Body Painting Contest,"Patrick ,Parmentier",,,,,,,,,,,,,,,,,,,,,
1991,guest,movie,,MR. FROST,"Alan, Bates",,UK,,,,,,,,,,,,Actor,,https://www.imdb.com/name/nm0000869/?ref_=nv_sr_srsg_0,,,,,
1991,guest,movie,,THE NIGHTMARE ON ELM STREET; PHANTOM OF THE OPERA,"Robert, Englund",,,,,,,,,,,,,,,,,,,,,
