edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
1995,guest,movie,,DEGENERATION,"Alessandro, Valori",,Italy,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0885338,?ref_=ttfc_fc_dr11",,,,,
1995,guest,movie,,GOD'S ARMY,"Gregory, Widen",,UK,,,,,,,,,,,,"Director, Screenwriter",,"https:,,www.imdb.com,name,nm0927074,?ref_=tt_ov_dr",,,,,
1995,guest,movie,,"HALF SPIRIT, LA VOIX DE L'ARAIGNEE","Henri, Barges",,France,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0054557,?ref_=tt_ov_dr",,,,,
1995,guest,movie,,"HALF SPIRIT, LA VOIX DE L'ARAIGNEE","Philippe, Spiteri",,France,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0819131,?ref_=tt_cl_t4",,,,,
1995,guest,movie,,"HALF SPIRIT, LA VOIX DE L'ARAIGNEE","Marc, Duret",,France,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0244019,?ref_=tt_cl_t1",,,,,
1995,guest,movie,,"HALF SPIRIT, LA VOIX DE L'ARAIGNEE","Catherine, Ussel",,France,,,,,,,,,,,,Actress,,"https:,,www.imdb.com,name,nm0882434,?ref_=tt_cl_t5",,,,,
1995,guest,movie,,HALLOWEEN BALL,"Pedro, Carvajal",,Spain,,,,,,,,,,,,"Director, Screenwriter",,"https:,,www.imdb.com,name,nm0142391,?ref_=nv_sr_srsg_0",,,,,
1995,guest,movie,,HAUNTED SYMPHONY,"Roger, Corman",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0000339,?ref_=nv_sr_srsg_0",,,,,
1995,guest,movie,,THE INVINCIBLES,"Herbert, Knaup",,Germany,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0460578,?ref_=nv_sr_srsg_0",,,,,
1995,guest,movie,,THE INVINCIBLES,"Natalia, Worner",,Germany,,,,,,,,,,,,Actress,,"https:,,www.imdb.com,name,nm0944255,?ref_=nv_sr_srsg_0",,,,,
1995,guest,movie,,THE MANGLER,"Tobe, Hooper",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0001361,?ref_=nv_sr_srsg_0",,,,,
1995,guest,movie,,THE MANGLER,"Stephen, Brooks",,USA,,,,,,,,,,,,Screenwriter,,"https:,,www.imdb.com,name,nm0112256,?ref_=nv_sr_srsg_0",,,,,
1995,guest,movie,,PAYBACK,"Joan, Severance",,USA,,,,,,,,,,,,Actress,,"https:,,www.imdb.com,name,nm0000220,?ref_=nv_sr_srsg_0",,,,,
1995,guest,movie,,THE RAINBOW THIEF,"Omar, Sharif",,Egypt,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0001725,?ref_=nv_sr_srsg_0",,,,,
1995,guest,movie,,THE RAINBOW THIEF,"Bertha, Dominguez",,Mexico,,,,,,,,,,,,Screenwriter,,"https:,,www.imdb.com,name,nm0231716,?ref_=nv_sr_srsg_0",,,,,
1995,guest,movie,,RAMPO,"Kazuyoshi, Okuyama",,Japan,,,,,,,,,,,,"Director, Producer",,"https:,,www.imdb.com,name,nm0645840,?ref_=nv_sr_srsg_0",,,,,
1995,guest,movie,,RAMPO,"Michiko, Hada",,Japan,,,,,,,,,,,,Actress,,"https:,,www.imdb.com,name,nm0352601,?ref_=nv_sr_srsg_0",,,,,
1995,guest,movie,,SHALLOW GRAVE,"Danny, Boyle",,UK,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0000965,?ref_=nv_sr_srsg_0",,,,,
1995,guest,movie,,SHALLOW GRAVE,"Andrew, McDonald",,UK,,,,,,,,,,,,Producer,,"https:,,www.imdb.com,name,nm9087118,?ref_=nv_sr_srsg_1",,,,,
1995,guest,movie,,SHALLOW GRAVE,"John, Hodge",,UK,,,,,,,,,,,,Screenwriter,,"https:,,www.imdb.com,name,nm0388076,?ref_=nv_sr_srsg_3",,,,,
1995,guest,Guest of Honor,,,"Brad, Dourif",,USA,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0000374,?ref_=tt_ov_st_sm",,,,,
1995,guest,Guest of Honor,,,"Roger, Corman",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0000339,?ref_=nv_sr_srsg_0",,,,,
1995,guest,Guest of Honor,,,"Tobe, Hooper",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0001361,?ref_=nv_sr_srsg_0",,,,,
1995,guest,Guest of Honor,,,"Hans-Rudi, Giger",,Switzerland,,,,,,,,,,,,Artist,,,,,,,
1995,guest,,,,"Atom, Egoyan",,Canada,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0000382,?ref_=nv_sr_srsg_0",,,,,
1995,guest,,,,"Brian, Johnson",,USA,,,,,,,,,,,,SFX artist,,,,,,,
1995,palmares,Golden Raven,winner,ACCUMULATOR,Jan Sverak,1994,Czech Republic,,International Competition,,,,,,,,102',"Comedy, Fantasy, Romance ",,,"https:,,www.imdb.com,title,tt0109071,?ref_=nv_sr_srsg_0",AKUMULÁTOR 1,,,,
1995,palmares,Silver Raven,,SECOND SIGHT,Ola Solum,1994,Norway,,International Competition,,,,,,,,93',Drama ,,,"https:,,www.imdb.com,title,tt0111496,?ref_=nm_flmg_dr_1",TROLLSYN,,,,
1995,palmares,Silver Raven,,"HALF SPIRIT, LA VOIX DE L'ARAIGNEE",Henri Barges,1993,France,World,International Competition,,,,,,,,,"Drama, Thriller ",,,"https:,,www.imdb.com,title,tt0113250,?ref_=nv_sr_srsg_0",,,,,
1995,palmares,Audience Award,winner,NIGHTWATCH,Ole Bornedal,1994,Denmark,,,,,,,,,,107',"Horror, Thriller ",,,"https:,,www.imdb.com,title,tt0110631,?ref_=nv_sr_srsg_0",,,,,
1995,palmares,Prize of the European Television Stations,winner,DEUS EX MACHINA,Vincent Mayrand,1994,France,,European short film competition,,,,,,,,18',,,,"https:,,www.imdb.com,title,tt0106711,?ref_=nm_knf_t1",,,,,
1995,palmares,Laser Title Industry Award,,LUCE NERA,"Paola Bocci, Franco Fraternale",1994,Italy,,European short film competition,,,,,,,,12',,,,"https:,,www.imdb.com,title,tt0285309,?ref_=fn_al_tt_1",,,,,
1995,palmares,Best Direction Award,,VERFOLGER,Sebastian Niemann,1994,Germany,,European short film competition,,,,,,,,7',Horror,,,"https:,,www.imdb.com,title,tt0111605,?ref_=fn_al_tt_1",,,,,
1995,palmares,Ciné & FX Award,,DADA,Johan Opstaele,1994,Belgium,,European short film competition,,,,,,,,20',,,,"https:,,www.imdb.com,title,tt0284993,?ref_=nm_knf_t2",,,,,
1995,palmares,Audience Award,,DEUS EX MACHINA,Vincent Mayrand,1994,France,,European short film competition,,,,,,,,18',,,,"https:,,www.imdb.com,title,tt0106711,?ref_=nm_knf_t1",,,,,
1995,location,,,AUDITORIUM PASSAGE 44,,,Ciné & FX Award,,,,,,,,,,,,,,,,,,,
1995,edition,Poster,,Poster 1995,"Vance,",,,,"Paradoxically, the true graphic nature of William
Vance is that of a «Black and White painter» of
Nature. He loves to draw scenes usually
avoided by «normal» comic strip
artists: storms at sea during the
night, snow tempests, hurricanes,
torrential rains, volcano eruptions...
By the way, the monster drawn by
William Vance for the poster of the
13th Festival of Fantasy Film is not an
imaginary monster. It is a true monster
and its name is censorship.",,,,,,,,,,,,,,,,,
1995,edition,"Edito, Edito 1995",,Edito 1995,,,,,,,,,,,,,,,,,,,,,,
1995,event,"Fantastic Night, 13th Fantastic Night",,13th Fantastic Night,,,,,,,,,,,,,,,,,,,,,,
1995,event,"Special Event, Across Belgium",,Across Belgium,,,,,,,,,,,,,,,,,,,,,,
1995,event,Make Up,,12th Make Up Contest,,,,,,,,,,,,,,,,,,,,,,
1995,event,Body Painting,,8th International Body Painting Contest,,,,,,,,,,,,,,,,,,,,,,
1995,event,Vampire Ball,,9th Vampire Ball,,,,,,,,,,,,,,,,,,,,,,
1995,event,Unusual Fashion Show,,1st Unusual Fashion Show,,,,,,,,,,,,,,,,,,,,,,
1995,event,Show,,1st Rafting on Human sea,,,,,,,,,,,,,,,,,,,,,,
1995,event,"Focus, The Invaders (TV CULT)",,The Invaders (TV CULT),,,,,,,,,,,,,,,,,,,,,,
1995,event,"Focus, Tales from the Crypt (Video CULT)",,Tales from the Crypt (Video CULT),,,,,,,,,,,,,,,,,,,,,,
1995,event,"Focus, S-F & Fantasy in Belgian Film (100 years)",,S-F & Fantasy in Belgian Film (100 years),,,,,,,,,,,,,,,,,,,,,,
1995,event,Art Exhibition,,The Great,"H.R., Giger",,,,,,,,,,,,,,,,,,,,,
1995,event,Art Exhibition,,Le Monde Fantastique des Illustrateurs belges,,,,,,,,,,,,,,,,,,,,,,
1995,event,Art Exhibition,,,"Berga,",,,,,,,,,,,,,,,,,,,,,
1995,event,Art Exhibition,,,"Manuel, Cabeza Mogador",,,,,,,,,,,,,,,,,,,,,
1995,event,Art Exhibition,,XIII,"Vance,",,,,,,,,,,,,,,,,,,,,,
1995,event,Art Exhibition,,XIII,"Van Hamme,",,,,,,,,,,,,,,,,,,,,,
