edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
1994,short,European short film competition,,J.V.,Isabel Gardela,1993,Spain,,European short film competition,"Jacqueline Ramos, Jordi Rebellón",,,,,,,8',Drama ,,,"https:,,www.imdb.com,title,tt0787048,?ref_=nm_knf_t4",,,,,
1994,short,European short film competition,,KAPT'N KNODEL IM DRECK,Georg Dienz,1993,Austria,,European short film competition,,,,,,,,2',"Animation, Adventure",,,"https:,,www.imdb.com,title,tt0110291,?ref_=nm_knf_i1",KÄPT'N KNÖDL IM DRECK,,,,
1994,short,European short film competition,,LEFT HAND DRIVE,Peter Chiang,1993,UK,,European short film competition,"Alex Richardson, Alex Richardson, Jonathan Copestake",,,,,,,17',Horror,,,"https:,,www.imdb.com,title,tt0314305,?ref_=nm_flmg_dr_1",,,,,
1994,short,European short film competition,,"MALVEILLOS, IL EST MINUIT POUPÉE","Christian Pfohl, Kram Reyob",1992,France,,European short film competition,"Soledad Barberis, Laetitia Cadiou, Nathalie Cuche",,,,,,,9',Animation,,,"https:,,www.imdb.com,title,tt5976208,?ref_=fn_al_tt_1",,,,,
1994,short,European short film competition,,MYSTERIUM EINER NOTDURFTANSTALT,Florian Gallenberger,1993,Germany,,European short film competition,,,,,,,,,,,,"https:,,www.imdb.com,title,tt0107635,?ref_=nm_flmg_dr_10",,,,,
1994,short,European short film competition,,LA NATURE HUMAINE,Axel Van Weyenberg,1993,Belgium,,European short film competition,"Bert André, Rafael Sanchez",,,,,,,8',,,,"https:,,www.imdb.com,title,tt0285770,?ref_=nm_knf_t1",,,,,
1994,short,European short film competition,,OMNIBUS,Sam Karmann,1992,France,,European short film competition,"Daniel Rialet, Jacques Martial, Christian Rauth",,,,,,,8',Comedy,,,"https:,,www.imdb.com,title,tt0105051,?ref_=nm_knf_t1",,,,,
1994,short,European short film competition,,ONE DAY IN THE LIFE OF TWO CASTAWAYS,Nikos KouroUKlis,1992,Greece,,European short film competition,"Spyros Petrakos, Eleni Makri",,,,,,,5',,,,"https:,,www.imdb.com,title,tt0466565,?ref_=nm_knf_t2",MIA MERA STI ZOI DYO NAVAGION,,,,
1994,short,European short film competition,,"PAPA, MAMAN, L'AMANT DE MAMAN",Thomas Tessier,1993,Belgium,,European short film competition,,,,,,,,,,,,,,,,,
1994,short,European short film competition,,LA PERFECTION AU FEMININ,Valentine Perrin,1993,France,,European short film competition,,,,,,,,,,,,,,,,,
1994,short,European short film competition,,POSTHUMAN,"M. Fleig, R. Kleiber , S. Petersen",1993,Germany,,European short film competition,,,,,,,,,,,,,,,,,
1994,short,European short film competition,,SOTTO LE UNGHIE,Stefano Sollima,1993,Italy,,European short film competition,"
Giovanni Guardiano",,,,,,,,Horror,,,"https:,,www.imdb.com,title,tt0449536,?ref_=nm_flmg_dr_15",,,,,
1994,short,European short film competition,,SUITE ET FIN,Alexandre Bancel,1992,France,,European short film competition,,,,,,,,,,,,,,,,,
1994,short,European short film competition,,SUPERBIA,Manuel Gomez,1993,Belgium,,European short film competition,,,,,,,,,,,,,,,,,
1994,short,European short film competition,,LE TRAIN SPECIAL,Marc Thomas,1993,France,,European short film competition,,,,,,,,,,,,,,,,,
1994,short,European short film competition,,TROLLEY FOLLIES,David Max Libbert,1992,UK,,European short film competition,"Julia Denholm, Jeremy Cooper, Stephen Cross",,,,,,,16',,,,"https:,,www.imdb.com,title,tt0259065,?ref_=nm_knf_t1",,,,,
1994,short,European short film competition,,VIBROBOY,Jan Kounen,1994,France,,European short film competition,"Dominique Bettenfeld, Valérie Druguet, Michel Vuillermoz",,,,,,,28',"Comedy, Horror",,,"https:,,www.imdb.com,title,tt0108485,?ref_=nm_knf_t2",,,,,
1994,short,European short film competition,,LA VIS,Didier Flamand,1993,France,,European short film competition,"Jean Reno, Maïté Nahyr, François Berléand",,,,,,,20',,,,"https:,,www.imdb.com,title,tt0108498,?ref_=nm_knf_t1",,,,,
1994,short,European short film competition,,THE WEDNESDAY CLUB,Oliver Knott,1993,UK,,European short film competition,,,,,,,,,,,,,,,,,
1994,short,European short film competition,,ZAP,Lorenzo Gabriele,1993,Switzerland,,European short film competition,,,,,,,,,,,,,,,,,
1994,short,,,1999,Toni Venturi,1993,Brazil,,,,,,,,,,,,,,,,,,,
1994,short,,,BELLS OF WAITING,Glenn McClannan,1993,USA,,,,,,,,,,,,,,,,,,,
1994,short,,,EL CONDENADO,Sebastian Valino,1993,Argentina,,,,,,,,,,,,,,,,,,,
1994,short,,,THE DEBT,Bruno De Almeida,1993,USA,,,"Scott Renderer, Kristen Johnston, Paul Lazar",,,,,,,12',Drama ,,,"https:,,www.imdb.com,title,tt0106692,?ref_=nm_knf_t3",,,,,
1994,short,,,ENCUENTROS LEJANOS,Cristian Bernard,1993,Argentina,,,"Alfredo Casero, César Orfali, Andrés Tiengo",,,,,,,15',,,,"https:,,www.imdb.com,title,tt0377854,?ref_=nm_flmg_dr_9",,,,,
1994,short,,,THE EXTRA,Roberto Donati,1993,USA,,,,,,,,,,,,,,,,,,,
1994,short,,,INSECT,Wendy Grossberg,1993,USA,,,,,,,,,,,,,,,,,,,
1994,short,,,LOST FACE,Rob Fitz,1994,USA,,,"Marvin Burnett, James Ferrari, Kim Weasel",,,,,,,12',,,,"https:,,www.imdb.com,title,tt0192264,?ref_=fn_al_tt_2",,,,,
1994,short,,,THE OBIT WRITER,Brian Cox,1993,USA,,,"Tim Guinee, Mira Sorvino, Chris Eigeman",,,,,,,25',Comedy,,,"https:,,www.imdb.com,title,tt0424321,?ref_=fn_al_tt_1",,,,,
1994,short,,,PERSISTENCE OF MEMORY,Andrew Currie,1993,Canada,,,"Marcel Maillard, Sheila Tyson",,,,,,,23',,,,"https:,,www.imdb.com,title,tt0332314,?ref_=fn_al_tt_5",,,,,
1994,movie ,Opening ,,BLINK,Michael Apted,1993,USA,,,"Madeleine Stowe, Aidan Quinn, James Remar",,,,,,,106',"Crime, Drama, Mystery",,,"https:,,www.imdb.com,title,tt0109297,?ref_=nm_flmg_dr_35",,,,,"Once upon a time, there was a brilliant, beautiful young woman. Emma is a writer, poet, musician and … blind. This was the result of a severe beating by her disturbed mother during her formative years. She overcame this blow by expressing her world of touch, smell, and sound through her work. Now, however, Emma gets the opportunity to see again through an eye transplant. It is a success, but before she can see again, Emma first goes through a transitional phase, in which she suffers from retrograde vision. Her brain is only able to relay what she sees after 12 hours. What is so unique about that? Well, barely back from the hospital, a woman is murdered, and Emma has seen it … 12 hours late. The cynical, burger-eating detective Hallstrom thinks the girl is a bit too unworldly to be an efficient witness. But as more and more women are murdered, the two team up to investigate. They discover the hair-trigger scheme behind the murders, and Emma could well be the crowning glory.
"
1994,movie ,Closing ,,TRUE ROMANCE,Tony Scott,1993,USA,,,"Christian Slater, Patricia Arquette, Dennis Hopper, Val Kilmer, Gary Oldman, Brad Pitt, Christopher Walken, Samuel L. Jackson, Michael Rapaport",,,,,,,119',"Crime, Drama, Romance",,,"https:,,www.imdb.com,title,tt0108399,?ref_=nm_knf_t3",,,,,"First, there is Clarence Worley, a comic book salesman, comic book eater and almost a comic book character himself. He is as mad as a hatter and passionate about karate films and Elvis the Pelvis. Secondly, there is Alabama Whitman, an ambitious and passionate girl, who makes a living as a lady of the streets. Clarence + Alabama = FIREWORKS! The two become steeped in each other. After a crime, committed in their youthful hubris, they flee together for a hellish trip from grey Detroit to sunny L.A. In the boot are several kilos of coke simmering, a load coveted by many ugly and sinister people. The father of Clarence (Dennis Hopper), an old policeman, wants to protect his wild son. The white Rasta dealer (Gary Oldman), who imagines himself to be black, sees the fake nosebleeds shining before his eyes. And there is an experienced mafioso (Christopher Walken), who has not cold-cocked anyone in 10 years.

True Romance is the explosive result of the collaboration between the sophisticated Brit Tony Scott (Top Gun, The Hunger) and the new Hollywood prodigy Quentin Tarantino (Reservoir Dogs). Tarantino stands for spectacularly tough dialogue from real-life cartoon characters, larded with masses of references to the music and films of the seventies. Add to this the visual flair of Tony Scott, who for the first time in his career was granted the right to a final cut, and you have a film that makes your mouth water. The final blow is delivered by the rows of brilliant actors. Christian Slater (Singles) and Patricia Arquette (The Indian Runner, Trouble Bound) as the Bonnie and Clyde of the 90s. Dennis Hopper (Easy Rider, Blue Velvet) is the father, Gary Oldman (Dracula, Prick Up Your Ears) the dealer and Christopher Walken (At Close Range, The Milagro Beanfield War) the Mafiosi. Without forgetting Val Kilmer (Top Gun, The Doors), Brad Pitt (Thelma & Louise, Arizona Dream) and Chris Penn (Reservoir Dogs)."
1994,movie ,International Competition,,THE CLUB,Brenton Spencer,1994,Canada,,International Competition,"J.H. Wyman, Kim Coates, Andrea Roth",,,,,,,90',Horror,,,"https:,,www.imdb.com,title,tt0109449,?ref_=nm_flmg_dr_31",,,,,"In a stately mansion, a few well-bred young people are celebrating. The usual speeches follow in quick succession, the champagne corks pop and people politely wait their turn at the toilets. There is nothing wrong with that. Until some unexpected and inexplicable events occur. A young guest (of whom the partygoers are unaware that he committed suicide a few years ago) urges an idiot to kill him. And that will be the catalyst for an explosion of spectacular and bloody violence. The mansion becomes a trap. The doors close, the corridors become a labyrinth. One by one, the partygoers disappear without tracks. Those who remain are sentenced to wander in endless corridors guarded by sculpted monsters. The members of the “club” have fallen into a devilish trap. Their most terrible nightmares are coming true. The suspicion creeps up on them that this diabolical symphony has been orchestrated by one of the members of the club, someone who can manipulate the course of time, who can change destiny. Someone who must have very good relations … with Hell.
The Club is Brenton Spencer’s debut. The film revolves around the old but not worn-out theme of a group in the grip of a collective nightmare. A nightmare that leads to mass hysteria, and opens the doors to an invisible, dark Lovecraftian world. Encouraged by the enthusiasm of a few young actors, who cheerfully die in Technicolor on the big screen, this is a Canadian horror product that makes its mark.."
1994,movie ,International Competition,,CRONOS,Guilermo Del Toro,1993,Mexico,,International Competition,"Federico Luppi, Ron Perlman, Claudio Brook",,,,,,,94',"Fantasy, Horror ",,,"https:,,www.imdb.com,title,tt0104029,?ref_=nm_flmg_wr_27",,,,,
1994,movie ,International Competition,,FRAUDS,Stephan Elliott,1993,Australia,,International Competition,"Mitchell McMahon, Andrew McMahon, Rebel Penfold-Russell",,,,,,,90',"Comedy, Crime, Thriller",,,"https:,,www.imdb.com,title,tt0106963,?ref_=nm_knf_t4",,,,,"Jonathan and Beth (Hugo Weaving and Josephine Byrnes), a happily married couple, lead a pleasant middle-class life despite some recent monetary woes. One evening, Beth returns home alone, forgetting that Jonathan had promised her an evening at the opera, and catches a real burglar. With more luck than sense, she manages to put the miscreant out of action. To her great dismay, she discovers that the thief is Jonathan’s best friend. Like all married men, he can explain everything. Together with his friend, he had staged a robbery to get some much-needed cash from the insurance company. Beth, being a good wife, decides to keep her mouth shut and go along with the scam. Soon she will regret this decision. Roland Copping (Phil Collins), the shrewd and eccentric insurance man, immediately sees through their little game. But instead of turning them in, he begins to blackmail them with diabolical pleasure until they are no longer sure they can even call their underwear their own. Copping’s torture drum of games and pranks seems inexhaustible. But the couple have no intention of letting themselves be done and deploy a deadly array of gadgets against their tormentor.

Australian Stephan Eliott’s debut is a true mishmash of genres. The film moves easily from thrillers to dark comedy over slapstick back to thrillers. The role of Machiavellian eternal child is right up Phil Collins’ (many records and CDs, Buster) street. Hugo Weaving (Proof) and Josephine Byrnes (Brides of Christ) give him appropriate resistance. And that is not least thanks to the gadgets by set designer Brian Thompson, who already demonstrated his skills with Toys. Frauds is a pleasant surprise package, which is also full of unexpected tricks and turns on the camera. In short, this is a worthy cross between the universe of Beetlejuice and that of Doctor Caligari."
1994,movie ,International Competition,,FULL MOON OVER BELGRADE,Dragan Kresoja,1993,Yugoslavia,,International Competition,"Dragan Bjelogrlic, Ruzica Sokic, Rade Markovic",,,,,,,92',"Comedy, Drama, Horror",,,"https:,,www.imdb.com,title,tt0180942,?ref_=nm_flmg_dr_3",PUN MESEC NAD BEOGRADOM,,,,"1991, the Yugoslavian civil war heats up. In Belgrade, many young people would do anything to escape military service. Aleksa, a young journalist, is one of them. When two of his friends have already returned in body bags, Aleksa switches to the night shift to escape the army recruiters. When they get too close on his trail, he seeks refuge in the house of the mysterious Mrs. Kosara, his colleague on the night shift. She entrusts him with cataloguing the books in her “wohnzimmer,” a library of priceless value. Aleksa becomes suspicious when Alimpiya, Kosara’s boarder, tells him that for three centuries this huge arsenal of knowledge has been collected and hidden from possible readers. He is also visited in his dreams by his dead friends, who warn him about Kosara and Alimpiya. Aleksa comes to the shocking realisation that the two are vampires, and through bribed ambulance drivers get their supply of young, full-blooded men. However, the two are on to him and offer him the choice of fighting in the war or becoming one of them.

For two years, director Zoya Todoric and scriptwriter Petar Grujivic worked on their film in a Serbia plagued by corruption, hyperinflation, censorship, fuel, and food shortages. The film could be interpreted as a hidden criticism of the powerful of the world. Kosara and Alimpiya suck the blood out of young war victims and bury them in lead coffins, so that the young vampires will never get out of their graves and are doomed to haunt the dreams of their loved ones forever. Moreover, they refuse to share the knowledge of their incredible library with the people. Who cannot see the connection with politicians who want to keep their people dumb at all costs and are prepared to sacrifice an entire generation as cannon fodder. Fantastic Film as the last bastion of the free spirit. At your festival again this year."
1994,movie ,International Competition,,GHOST IN THE MACHINE,Rachel Talalay,1993,USA,,International Competition,"Karen Allen, Chris Mulkey, Ted Marcoux",,,,,,,95',"Horror, Science-Fiction, Thriller",,,"https:,,www.imdb.com,title,tt0107009,?ref_=nm_flmg_dr_61",,,,,"After a spectacular accident in a hospital, serial killer Karl Hochman (Ted Marcoux) acquires almost endless power. Under a scanner, his deranged mind is transformed into a computer virus. He ends up in the central computer, which is connected to the largest data network in the United States. Anything electronic—from ordinary household appliances to complex computer networks—can be used as an instrument of murder. Marion Ravenwood (Karen Allen) was already high on Hochman’s list when he was still “in the flesh”, and now enjoys the dubious honour of becoming the electronic serial killer’s first unwilling target. Bram Walker (Chris Mulkey), a computer expert with the FBI, helps her in the fight against the digital menace. They are faced with the impossible task of finding the maniac, and above all, devising a way to eliminate him.

You’ll never trust your toaster like you used to after seeing Ghost in the Machine, a techno-thriller from Rachel Talalay (Freddy’s Dead: The Final Nightmare). Talalay was previously the producer of two frenzied comedies by John Waters, Hairspray and Cry Baby. Here, she skilfully plays on our fears and dependencies in the computer age. Computers and vulgar objects begin to emanate the same menace as the birds in Hitchcock’s The Birds. The screenplay is by the duo William Davies & William Osborne, who have already made Twins, Stop, or my Mom will shoot and Earthquake. Karen Allen (Starman, Malcolm X, King of the Hill) sees her kitchen turn into a deadly trap. Chris Mulkey (Twin Peaks, The Hidden, Dreamscape) must live up to his reputation as a computer wiz. And Ted Marcoux (L.A. Law) makes his film debut as the bad guy Karl Hochman. The special effects are by Video Image (Batman Returns, Alien III)."
1994,movie ,International Competition,,JACK BE NIMBLE,Garth Maxwell,1993,New Zealand,,International Competition,"Alexis Arquette, Sarah Smuts-Kennedy, Bruno Lawrence",,,,,,,95',"Horror, Thriller ",,,"https:,,www.imdb.com,title,tt0107242,?ref_=nm_knf_t1",,,,,"Jack (Alexis Arquette) and Dora (Sarah Smuts-Kennedy) are abandoned by their parents as children. Dora ends up with a childless suburban couple, while Jack ends up with a sadistic farming family. As he grows up, he endures the daily humiliations and torments of the farmer, his insane wife and their four sinister daughters. As soon as he feels strong enough, he takes terrible revenge on his tormentors and flees the farm in search of Dora. The latter is also desperate for Jack, without whom she feels incomplete. Dora is psychic, but she cannot control her powers. She flees into drink, until she finds peace in the arms of Teddy (Bruno Lawrence), an older psychic. Jack and Dora find each other again and decide to look for their parents, to find out why they were separated. Dora soon discovers that there is something deeply wrong with her brother. Jack can only express himself through violence and is not at all fond of Teddy. And Jack’s four disturbed half-sisters are out for revenge and track them down.

A painful childhood memory of a friend, who was beaten with barbed wire if he did not behave, formed the basis for this handsome debut film by the young New Zealand director Garth Maxwell. His thrilling screenplay is brilliantly carried by the two leading actors. Alexis Arquette (brother of Rosanna and Patricia and seen in Last Exit to Brooklyn and Of Mice and Men) plays a psychopath for whom one can feel sympathy. Sarah Smuts-Kennedy (An Angel at my Table and The Footstep Man) is his troubled sister Dora, his support and anchor. Veteran Bruno Lawrence (The Quiet Earth, The Lost Tribe) also joins the cast as Teddy, Dora’s lover."
1994,movie ,International Competition,,JIANG-HU: BETWEEN LOVE & GLORY,Ronny Yu,1993,Hong Kong,,International Competition,"Brigitte Lin, Leslie Cheung, Francis Ng",,,,,,,89',"Action, Fantasy, Romance",,,"https:,,www.imdb.com,title,tt0106342,?ref_=nm_flmg_dr_10",BAK FAT MOH LUI ZYUN,,,,"Somewhere deep in the mythical mists of old China, a feudal underworld governed by cold steel and flexible muscle reigns: Jiang-Hu, the Community of the Sword. The main “players” are Zi-yang, leader of the legendary Wu Dang mountain clan, and Ji Wushuang, a Siamese twin monster who holds sway over the rival Mo clan. Zi-yang has the apple of his eye, Yi-hang, a poor orphan who was raised by him to be a brilliant martial artist. Despite his talent, the boy is a full-blooded pacifist, and when Master Zi-yang goes to war with a coalition against the Mo’s, Yi-hang refuses to accompany him. And that seems to be a wise decision, as in the middle of the battle a mysterious long-haired beauty suddenly appears and single-handedly gives the Wu Dang the beating of their lives. Yi-hang, unaware of the defeat of his own, runs into her a little later. The sparks fly and they fall in love. When it comes time to fight again, Lian, for that is her name, refuses to kill Yi-hang. Together they decide to flee the Community of Swords. However, the Siamese monster twins are not so keen and send all their powers to the lovers.

Jiang-Hu is not only one of the best sword films of recent years, but also a representative of a new genre: costumed kung-fu tragedy. In a single sentence, based on mythical and historical legends, it features broad-scale, razor-sharp choreographed battles in exotic landscapes in opulent costumes. The fact that the endless geographical possibility of “communist” China has been exploited in recent years is no surprise. Director Ronny Yu constantly finds a balance between action and romance in this epic battle opera, juggling Ken Russellian images and Shakespearean themes. The hyperkinetic, omnipresent camera produces unreal and fairy-tale images. The eye-catching costumes were designed by Oscar winner Emi Wada and the lead feature two of Hong Kong’s finest contemporary actors, Leslie Cheung (Yi-Hang) and Lin Ching-hsia (Lian)."
1994,movie ,International Competition,,MAN'S BEST FRIEND,John Lafia,1993,USA,,International Competition,"Ally Sheedy, Lance Henriksen, Robert Costanzo",,,,,,,87',"Comedy, Horror, Science-Fiction",,,"https:,,www.imdb.com,title,tt0107504,?ref_=nm_knf_t1",,,,,"One takes a chunk of Jaws, adds a slice of Terminator, and sprinkles a few bits of Rin Tin Tin on top. The proud result: Man’s Best Friend. And it goes like this: after years of genetic engineering, our sadistic friends at the FBI have bred the ultimate pit bull: Max. He bites off heads, sends Sergei Boebka into early retirement, and accelerates faster than a Japanese superbike. Max is the ideal wet dream of every dictator devoted to the sacred interests of the free market. As long as the animal is slurping up its daily hormonal fruit pudding, it remains a good woof, but as soon as the feeding stops… You guessed it, our little dog will freak out, thanks to Lori Tanaka, local Gaia representative. She is outraged when, attracted by rumours of animal abuse in the university’s research lab, she finds Max chained up. Lori frees the animal and takes him lovingly into her home. Because the outside world must not know about the unsavoury practices of the FBI, the disappearance is not made public. It is therefore to be hoped that Max is found before the chemicals in his body begin to ferment. Or wouldn’t it be much more interesting to see what a superdog is capable of tearing apart, mutilating and destroying.

What more is there to say? This is madcap fun, written and directed by John Lafia and with special effects by Kevin Yagher (Nightmare on Elm Street 4, Child’s Play 2 & 3). Dog lovers are only allowed into the theatre with a muzzle."
1994,movie ,International Competition,,PREMONITION,Rumle Hammerich,1992,Sweden,,International Competition,"Tova Magnusson, Figge Norling, Björn Kjellman",,,,,,,114',"Mystery, Thriller ",,,https://www.imdb.com/title/tt0105502/,Svart Lucia,,,,"In this Swedish chiller, we share in the shocking experiences, during nine fatal days in December, of six final-year secondary school students. Protagonist is Mikaela, and she is no ordinary girl. She is in love with her literature teacher and writes him erotic essays teeming with hints that would make even Quentin Crisp's ears go pink. The object of her desire responds appropriately… But with another woman. To top it all off, Mikaela is plagued daily by clairvoyant visions that are filled with reprehensible violence. Soon terrible things begin to happen at the school. Girls are murdered. Mikaela’s visions come true. She herself bravely continues her literary outpourings to her beloved teacher. She keeps a close eye on him and suspects that her platonic lover-boy is responsible for the death of one of the students. But at the same time, she feels observed by a stranger. The game begins to get out of hand and comes to a violent climax on the celebration of the annual Lucia night, the shortest night of the year. But for some, it will seem as if the shortest night will never end.

The Premonition is an exciting psychological thriller based on a script by writer Carina Rydberg. Director Rumle Hammerich crafts a clever story about the thin and fragile line between imaginary events and harsh reality. And, for those who would like to see it, Tovan Magnusson plays Mikaela and Figge Norling is Joakim, the teacher."
1994,movie ,"International Competition, Liege Night",,RETURN OF THE LIVING DEAD 3: ASHES TO ASHES,Brian Yuzna,1993,USA,,International Competition,"Kent McCord, James T. Callahan, Sarah Douglas",,,,,,,97',Horror,,,"https:,,www.imdb.com,title,tt0107953,?ref_=nm_flmg_prd_17",,,,,"Curt and Julie are two lovers on the run. When they have a motorbike accident and Julie doesn’t survive, a desperate Curt drags her to a secret army base, where his father, a tough military man, conducts experiments on our friends, the living dead. The humanitarian intent behind this is to turn them into deadly bioweapons. Curt administers the life-enhancing liquid to Julie, unaware of the disgusting side-effects of the stuff. This soon becomes clear when the resurrected Julie develops a burning desire for a juicy piece of human flesh. The only thing that can stop the hunger is pain, so that after a while she starts to look like Pinhead’s sister. Curt, not wanting to forsake his love, flees with her. However, they are not only pursued by a vengeful youth gang, where Julie had briefly sunk her teeth, but also by the unscrupulous Colonel Sinclair, who has side-lined Curt’s father. She wants to capture Julie for further experimentation. It seems only a matter of time before hunger will prevail over pain, and Julie will turn on Curt.

This third Living Dead is without a doubt the best of the three. Brian Yuzna, who has already gained a reputation for innovative horror films such as Re-Animator, From Beyond, and Necronomicon, taps into new sources in the zombie genre with this tragic horror love story. Julie is a unique creation, the deadly beautiful undead, for whom one can feel both sympathy, fascination and (for the body piercers among us) inspiration. Mindy Clarke (Young Goodman Brown, Under the Collar) is a fatally fierce Julie. Trevor Edmond (For Keeps, Fatal Charm) plays her desperately sweet Curt. And Kent McCord (Predator II, Airplane II) is Curt’s dad, struggling with parental communication issues. The special effects are by Oscar winner Steve Johnson (The Abyss, Batman Returns, Freddy IV, …). Simply highly recommended!"
1994,movie ,International Competition,,SILENT TONGUE,Sam Shepard,1993,USA,,International Competition,"Alan Bates, Richard Harris, River Phoenix",,,,,,,102',"Drama, Horror, Western",,,"https:,,www.imdb.com,title,tt0108135,?ref_=nv_sr_srsg_0",,,,,"When Talbot Roe’s (River Phoenix) half-Indian wife Awbonnie (Sheila Tousey) dies in childbirth, he goes mad with grief and holds vigil over her body in the funeral tree. Prescott Roe (Richard Harris), his father, goes in search of Eamon MacCree (Alan Bates), boss of the Kickapoo Indian Medicine Show, a travelling circus of freaks, clowns, and tricksters. Prescott, who had already bought Awbonnie from MacCree, now wants to buy her sister, Valeda, a stunt horse rider, thinking she is the only one who can lift Talbot out of his misery. MacCree’s son, however, opposes the deal, so Prescott runs off with Valeda. At the funeral tree, Awbonnie’s spirit rises from her body and asks Talbot to let her body be devoured by the wild beasts so that her soul can enter the spirit world. He refuses, causing the ghost to rage and demand justice for “Silent Tongue,” Awbonnie and Valeda’s mother.

Sam Shepard, one of the best contemporary American playwrights (Paris, Texas, Fool for Love, Zabriskie Point) and actors (The Right Stuff, Frances, Thunderheart), also establishes his reputation as a great director with Silent Tongue. Like Clint Eastwood in Unforgiven, he redefines the classic western and lays bare the relationships between the Native Americans and the whites. A brilliant cast gives shape to his vision. Alan Bates (Far from the Madding Crowd, The Go-Between, Secret Friends) is the charlatan of the Medicine Show. Grey eminence Richard Harris (A Man Called Horse, Mutiny on the Bounty, Unforgiven) plays devoted father Prescott. One can also see River Phoenix (Stand By Me, My Own Private Idaho, Indiana Jones, and the Last Crusade) once again as a grieving husband. Sheila Tousey (Thunderheart, Slaughter of the Innocents) is the angry ghost Awbonnie, caught between the dead and the living."
