edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
1990,short,European short film competition,,LE PORTE-PLUME,Marie-Christine Perrodin,1989,France,,European short film competition,"Sébastien Ducret, Janine Souchon",,,,,,,9',Animation,,,"https:,,www.imdb.com,title,tt0177126,?ref_=nm_knf_t1",,,,,
1990,short,European short film competition,,COUP DE BOULE,Romuald Karmakar,1989,West Germany,,European short film competition,,,,,,,,8',Documentary,,,"https:,,www.imdb.com,title,tt0290540,?ref_=nm_flmg_dr_29",,,,,
1990,short,European short film competition,,KINEMARMOR,Manuel Gomez,1990,Belgium,,European short film competition,,,,,,,,,,,,,,,,,
1990,short,European short film competition,,THE GREAT RUBBERMAN,Sauli Rantamaki,1988,Finland,,European short film competition,,,,,,,,,,,,,KUMINIES,,,,
1990,short,European short film competition,,LA PRINCESSE SURGELEE,Olivier Esmein,1987,France,,European short film competition,"Olivier Achard, Laurent Bénégui, Nanou Garcia",,,,,,,8',,,,"https:,,www.imdb.com,title,tt0288764,?ref_=fn_al_tt_1",,,,,
1990,movie ,Opening ,,BLACK RAINBOW ,Mike Hodges,1989,UK,Belgian Premiere,,"Rosanna Arquette, Jason Robards, Tom Hulce",,,,,,,103',"Horror, Thriller ",,,"https:,,www.imdb.com,title,tt0099143,",,,,,
1990,movie ,Closing,,SANTA SANGRE,Alejandro Jodorowsky,1989,Italy,Belgian Premiere,,"Axel Jodorowsky, Blanca Guerra, Guy Stockwell",,,,,,,123',"Drama, Horror, Thriller",,,"https:,,www.imdb.com,title,tt0098253,",,,,,
1990,movie ,,,ALTERED STATES,Ken Russell,1980,USA,,,"William Hurt, Blair Brown, Bob Balaban",,,,,,,102',"Horror, Science-Fiction, Thriller",,,"https:,,www.imdb.com,title,tt0080360,",,,,,
1990,movie ,,,THE AMITYVILLE HORROR,Stuart Rosenberg,1979,USA,,,"James Brolin, Margot Kidder, Rod Steiger",,,,,,,117',Horror,,,"https:,,www.imdb.com,title,tt0078767,",,,,,
1990,movie ,,,THE KINDRED,"Jeffrey Obrow , Stephen Carpenter",1986,USA,,,"Rod Steiger, Kim Hunter, David Allen Brooks",,,,,,,91',"Horror, Science-Fiction, Thriller ",,,"https:,,www.imdb.com,title,tt0091343,",,,,,
1990,movie ,International Competition,,BABY BLOOD,Alain Robak,1989,France,Belgian Premiere,International Competition,"Emmanuelle Escourrou, Christian Sinniger, Jean-François Gallotte",,,,,,,88',Horror ,,,"https:,,www.imdb.com,title,tt0096871,",,,,,
1990,movie ,International Competition,,BASKET CASE 2,Frank Henenlotter,1990,USA,European Premiere,International Competition,"Kevin Van Hentenryck, Judy Grafe, Annie Ross",,,,,,,90',"Comedy, Horror",,,"https:,,www.imdb.com,title,tt0099108,",,,,,
1990,movie ,International Competition,,"SILENT NIGHT, DEADLY NIGHT 3: BETTER WATCH OUT! (BLIND TERROR)",Monte Hellman,1989,USA,Belgian Premiere,International Competition,"Samantha Scully, Bill Moseley, Richard C. Adams",,,,,,,90',Horror ,,,"https:,,www.imdb.com,title,tt0098331,",,,,,
1990,movie ,International Competition,,BRAIN DEAD,Adam Simon,1989,USA,Belgian Premiere,International Competition,"Bill Pullman, Bill Paxton, Bud Cort",,,,,,,85',"Horror, Mystery, Science-Fiction",,,"https:,,www.imdb.com,title,tt0099173,",,,,,
1990,movie ,International Competition,,THE BURBS,Joe Dante,1989,USA,Belgian Premiere,International Competition,"Tom Hanks, Bruce Dern, Carrie Fisher",,,,,,,102',"Comedy, Mystery, Thriller ",,,"https:,,www.imdb.com,title,tt0096734,",,,,,
1990,movie ,International Competition,,THE DISCARNATES,Nobuhiko Obayashi,1988,Japan,Belgian Premiere,International Competition,"Morio Kazama, Kumiko Akiyoshi, Tsurutarô Kataoka",,,,,,,108',"Drama, Fantasy",,,"https:,,www.imdb.com,title,tt0125217,",,,,,
1990,movie ,International Competition,,LIVING DOLL,"Peter Litten, George Dugdale",1989,UK,World Premiere,International Competition,"Mark Jax, Katie Orgill, Gary Martin",,,,,,,92',Horror ,,,"https:,,www.imdb.com,title,tt0100038,",,,,,
1990,movie ,International Competition,,MOON 44,Roland Emmerich,1989,West Germany,Belgian Premiere,International Competition,"Michael Paré, Lisa Eichhorn, Dean Devlin",,,,,,,98',"Action, Science-Fiction, Thriller",,,"https:,,www.imdb.com,title,tt0097910,",,,,,
1990,movie ,International Competition,,NIGHTBREED,Clive Barker,1989,UK,European Premiere,International Competition,"Craig Sheffer, David Cronenberg, Anne Bobby",,,,,,,102',"Action, Fantasy, Horror ",,,"https:,,www.imdb.com,title,tt0100260,",,,,,
1990,movie ,International Competition,,REVENGE OF THE RADIOACTIVE REPORTER,Craig Pryce,1989,Canada,World Premiere,International Competition,"David Scammell, Kathryn Boese, Randy Pearlstein",,,,,,,80',"Comedy, Horror ",,,"https:,,www.imdb.com,title,tt0102784,",,,,,
1990,movie ,International Competition,,ROBO JOX,Stuart Gordon,1989,USA,Belgian Premiere,International Competition,"Gary Graham, Anne-Marie Johnsonn Paul Koslo",,,,,,,85',"Action, Science-Fiction, Thriller ",,,"https:,,www.imdb.com,title,tt0102800,",,,,,
1990,movie ,International Competition,,SOCIETY,Brian Yuzna,1989,USA,Belgian Premiere,International Competition,"Billy Warlock, Concetta D'Agnese, Ben Slack",,,,,,,99',"Comedy, Horror ",,,"https:,,www.imdb.com,title,tt0098354,",,,,,
1990,movie ,International Competition,,SPONTANEOUS COMBUSTION,Tobe Hooper,1989,USA,European Premiere,International Competition,"Brad Dourif, Cynthia Bain, Jon Cypher",,,,,,,97',"Horror, Science-Fiction, Thriller",,,"https:,,www.imdb.com,title,tt0098375,",,,,,
1990,movie ,International Competition,,TOKYO: THE LAST MEGALOPOLIS,Akio Jissoji,1988,Japan,Belgian Premiere,International Competition,"Shintarô Katsu, Kyûsaku Shimada, Mieko Harada",,,,,,,135',"Horror, Science-Fiction, Thriller ",,,"https:,,www.imdb.com,title,tt0096240,",,,,,
1990,movie ,International Competition,,TREMORS,Ron Underwood,1990,USA,European Premiere,International Competition,"Kevin Bacon, Fred Ward, Finn Carter",,,,,,,96',"Comedy, Horror ",,,"https:,,www.imdb.com,title,tt0100814,",,,,,
1990,movie ,International Competition,,KINGSIZE,Juliusz Machulski,1987,Poland,Belgian Premiere,International Competition,"Jacek Chmielnik, Jerzy Stuhr, Katarzyna Figura",,,,,,,105',"Adventure, Comedy, Fantasy ",,,"https:,,www.imdb.com,title,tt0095452,",Kingsajz,,,,
1990,movie ,International Competition,,MEETING PLACE,Goran Markovic,1989,Yugoslavia,Belgian Premiere,International Competition,"Rade Markovic, Bogdan Diklic, Dragan Nikolic",,,,,,,95',"Comedy, Drama, Fantasy",,,"https:,,www.imdb.com,title,tt0122234,",Sabirni centar,,,,
1990,movie ,International Competition,,MURKY WATER,Jesus Garay,1990,Spain,Belgian Premiere,International Competition,"Muntsa Alcañiz, Pep Munné, Mercedes Sampietro",,,,,,,100',Mystery,,,"https:,,www.imdb.com,title,tt0096900,",La Banyera,,,,
1990,movie ,"The Night, 8th Fantastic Night",,ANGEL HEART,Alan Parker,1987,USA,,,"Mickey Rourke, Robert De Niro, Lisa Bonet",,,,,,,114',"Horror, Mystery, Thriller ",,,"https:,,www.imdb.com,title,tt0092563,",,,,,
1990,movie ,"The Night, 8th Fantastic Night",,THE BRIDE OF RE-ANIMATOR,Brian Yuzna,1989,USA,Belgian Premiere,,Jeffrey Combs; Bruce Abbott; Claude Earl Jones,,,,,,,96',"Comedy, Horror, Science-Fiction",,,"https:,,www.imdb.com,title,tt0099180,",,,,,
1990,movie ,"The Night, 8th Fantastic Night",,DEAD RINGERS,David Cronenberg,1988,USA,,,"Jeremy Irons, Geneviève Bujold, Heidi von Palleske",,,,,,,116',"Drama, Horror, Thriller ",,,"https:,,www.imdb.com,title,tt0094964,?ref_=nv_sr_srsg_0",,,,,
1990,movie ,"The Night, 8th Fantastic Night",,CENTRAL STATION,Josep Anton Salgot,1989,Spain,Belgian Premiere,,"Féodor Atkine, Katarzyna Figura, Sergi Mateu",,,,,,,105',"Crime, Thriller",,,"https:,,www.imdb.com,title,tt0097294,",Estación Central,,,,
1990,movie ,,,AFTER MIDNIGHT,"Ken Wheat, Jim Wheat",1989,USA,European Premiere,,"Jillian McWhirter, Pamela Adlon, Ramy Zada",,,,,,,90',"Horror, Thriller",,,"https:,,www.imdb.com,title,tt0096769,",,,,,
1990,movie ,,,MEET THE APPLEGATES,Michael Lehmann,1989,USA,European Premiere,,"Ed Begley Jr., Stockard Channing, Dabney Coleman",,,,,,,90',"Comedy, Fantasy, Horror ",,,"https:,,www.imdb.com,title,tt0100129,",,,,,
1990,movie ,,,APPROCHE,Daniel Aurousseau,1989,France,Belgian Premiere,,,,,,,,,,,,,,,,,,
1990,movie ,,,THE CELLAR,Kevin S. Tenney,1989,USA,Belgian Premiere,,"Patrick Kilpatrick, Chris Miller, Suzanne Savoy",,,,,,,85',Horror,,,"https:,,www.imdb.com,title,tt0099235,",,,,,
1990,movie ,,,ALL DOGS GO TO HEAVEN (CHARLIE),Don Bluth,1989,USA,Belgian Premiere,,"Dom DeLuise, Burt Reynolds, Daryl Gilley",,,,,,,84',"Animation, Comedy, Drama ",,,"https:,,www.imdb.com,title,tt0096787,",,,,,
1990,movie ,,,THE CHURCH,Michele Soavi,1989,Italy,Belgian Premiere,,"Hugh Quarshie, Tomas Arana, Feodor Chaliapin Jr.",,,,,,,102',Horror ,,,"https:,,www.imdb.com,title,tt0094860,",La Chiesa,,,,
1990,movie ,,,COHEN AND TATE,Eric Red,1988,USA,Belgian Premiere,,"Roy Scheider; Adam Baldwin, Harley Cross",,,,,,,86',"Crime, Thriller",,,"https:,,www.imdb.com,title,tt0097074,",,,,,
1990,movie ,,,COLD COMFORT,Vic Sarin,1989,Canada,European Premiere,,"Maury Chaykin, Margaret Langrick, Paul Gross",,,,,,,111',"Drama, Thriller ",,,"https:,,www.imdb.com,title,tt0097075",,,,,
1990,movie ,,,DA,Matt Clark,1988,USA,Belgian Premiere,,"Barnard Hughes, Martin Sheen, William Hickey",,,,,,,102',"Drama, Fantasy",,,"https:,,www.imdb.com,title,tt0094934,",,,,,
1990,movie ,,,DR. CALIGARI,Stephen Sayadian,1989,USA,Belgian Premiere,,Madeleine Reynal; Fox Harris; Laura Albert,,,,,,,80',"Comedy, Horror, Science-Fiction",,,"https:,,www.imdb.com,title,tt0097228,",,,,,
1990,movie ,,,EARTH GIRLS ARE EASY,Julien Temple,1989,USA,Belgian Premiere,,"Geena Davis, Jeff Goldblum, Jim Carrey",,,,,,,100',"Comedy, Musical, Romance",,,"https:,,www.imdb.com,title,tt0097257,",,,,,
1990,movie ,,,GRANDMOTHER'S HOUSE,Peter Rader,1988,USA,Belgian Premiere,,Eric Foster; Kim Valentine; Len Lesser,,,,,,,90',"Horror, Thriller ",,,"https:,,www.imdb.com,title,tt0097455,",,,,,
1990,movie ,,,GRAVE SECRETS,Donald P. Borchers,1989,USA,European Premiere,,"Paul Le Mat, Renée Soutendijk, Lee Ving",,,,,,,90',Horror,,,"https:,,www.imdb.com,title,tt0097456,",,,,,
1990,movie ,,,HALLOWEEN V,Dominique Othenin-Girard,1989,USA,European Premiere,,"Donald Pleasence, Danielle Harris, Ellie Cornell",,,,,,,96',"Horror, Thriller ",,,"https:,,www.imdb.com,title,tt0097474,",,,,,
1990,movie ,,,HARD TO BE A GOD,Peter Fleischmann,1989,"West Germany, USSR, France",Belgian Premiere,,"Edward Zentara, Aleksandr Filippenko, Hugues Quester",,,,,,,119',"Adventure, Drama, Science-Fiction",,,"https:,,www.imdb.com,title,tt0097292,",Es ist nicht leicht ein Gott zu sein ,,,,
1990,movie ,,,HEART OF MIDNIGHT,Matthew Chapman,1988,USA,Belgian Premiere,,"Jennifer Jason Leigh, Brenda Vaccaro, Jack Hallett",,,,,,,93',"Drama, Horror, Thriller",,,"https:,,www.imdb.com,title,tt0095286,",,,,,
1990,movie ,,,HOTEL ST PAULI,Petter Vennerod,1988,Norway,Belgian Premiere,,"John Ege, Amanda Ooms, Øyvin Bang Berven",,,,,,,121',Drama ,,,"https:,,www.imdb.com,title,tt0091221,",,,,,
1990,movie ,,,"I, MADMAN",Tibor Takács,1990,USA,Belgian Premiere,,"Jenny Wright, Clayton Rohner, Randall William Cook",,,,,,,89',"Fantasy, Horror, Thriller",,,"https:,,www.imdb.com,title,tt0097557,",,,,,
1990,movie ,,,LADY IN WHITE,Frank LaLoggia,1988,USA,Belgian Premiere,,"Lukas Haas; Len Cariou, Alex Rocco",,,,,,,113',"Fantasy, Horror, Mystery ",,,"https:,,www.imdb.com,title,tt0095484,",,,,,
1990,movie ,,,MIDNIGHT SONG,Yang Yanjin,1981,China,Belgian Premiere,,"Kai Min Guo, Yanjin Yang, Yu Zhang",,,,,,,100',Drama,,,"https:,,www.imdb.com,title,tt5663040,",,,,,
1990,movie ,,,MILLENIUM,Michael Anderson,1989,UK,Belgian Premiere,,"Kris Kristofferson, Cheryl Ladd, Daniel J. Travanti",,,,,,,108',"Drama, Science-Fiction, Thriller",,,"https:,,www.imdb.com,title,tt0097883,",,,,,
1990,movie ,,,NIGHT LIFE,David Acomba,1988,USA,Belgian Premiere,,"Scott Grimes, John Astin, Cheryl Pollak",,,,,,,89',Horror ,,,"https:,,www.imdb.com,title,tt0097972,",,,,,
1990,movie ,,,NO POTATOES,Theo Van Gogh,1989,Netherlands,Belgian Premiere,,"Tom Jansen, Renée Fokker, Marie Kooyman",,,,,,,90',"Crime, Mystery, Thriller ",,,"https:,,www.imdb.com,title,tt0097780,",Loos,,,,
1990,movie ,,,OPERA,Dario Argento,1987,Italy,Belgian Premiere,,"Cristina Marsillach, Ian Charleson, Urbano Barberini",,,,,,,107',"Crime, Horror, Mystery",,,"https:,,www.imdb.com,title,tt0093677,",,,,,
1990,movie ,,,OUT OF THE BODY,Brian Trenchard-Smith,1987,"Australia, UK",Belgian Premiere,,"Mark Hembrow, Tessa Humphries, Shane Briant",,,,,,,88',"Horror, Thriller ",,,"https:,,www.imdb.com,title,tt0098044,",,,,,
1990,movie ,,,QUARANTINE,Charles Wilkinson,1989,Canada,European Premiere,,"Beatrice Boepple, Garwin Sanford, Jerry Wasserman",,,,,,,85',Science-Fiction,,,"https:,,www.imdb.com,title,tt0245378,",,,,,
1990,movie ,,,THE RETURN OF THE SWAMP THING,Jim Wynorski,1988,USA,Belgian Premiere,,"Dick Durock, Heather Locklear, Louis Jourdan",,,,,,,89',"Action, Adventure, Comedy",,,"https:,,www.imdb.com,title,tt0098193,",,,,,
1990,movie ,,,ALIEN SPACE AVENGER,Richard W. Haines,1989,USA,European Premiere,,"Robert Prichard, Michael McCleery, Charity Staley",,,,,,,80',"Comedy, Horror, Science-Fiction",,,"https:,,www.imdb.com,title,tt0101296,",,,,,
1990,movie ,,,SPIDER LABYRINTH,Gianfranco Giangni,1987,Italy,Belgian Premiere,,"Roland Wybenga, Paola Rinaldi, Margareta von Krauss",,,,,,,87',"Horror, Mystery, Thriller ",,,"https:,,www.imdb.com,title,tt0095728,",Il nido del ragno,,,,
1990,movie ,,,SYNGENOR,George Elanjian Jr.,1990,USA,European Premiere,,"Starr Andreeff, Mitchell Laurance, David Gale",,,,,,,98',"Horror, Science-Fiction",,,"https:,,www.imdb.com,title,tt0100728,",,,,,
1990,movie ,,,THOSE DEAR DEPARTED,Ted Robinson,1987,UK,Belgian Premiere,,"Garry McDonald, Pamela Stephenson, Su Cruickshank",,,,,,,88',Comedy,,,"https:,,www.imdb.com,title,tt0094133,",,,,,
1990,movie ,,,THE UNDERSTUDY: GRAVEYARD SHIFT 2,Gerard Ciccoritti,1989,USA,Belgian Premiere,,"Wendy Gazelle, Mark Soper, Michael A. Miranda",,,,,,,90',Horror ,,,"https:,,www.imdb.com,title,tt0096335,",,,,,
1990,movie ,,,UROTSUKIDOJI: LEGEND OF THE OVERFIEND,Hideki Takayama,1989,Japan,Belgian Premiere,,"Christopher Courage, Rebel Joy, Sonny Weil",,,,,,,108',"Animation, Action, Fantasy",,,"https:,,www.imdb.com,title,tt0108461,",,,,,
1990,movie ,,,THE ALCHEMIST,Jacek Koprowicz,1988,Poland,European Premiere,,"Olgierd Lukaszewicz, Michal Bajor, Joanna Szczepkowska",,,,,,,117',"Fantasy, Horror ",,,"https:,,www.imdb.com,title,tt0099010,",Alchemik,,,,
1990,movie ,,,DEJA VU,Goran Markovic,1987,Yugoslavia,Belgian Premiere,,"Mustafa Nadarevic, Anica Dobra, Milorad Mandic-Manda",,,,,,,102',"Drama, Horror, Romance",,,"https:,,www.imdb.com,title,tt0094242,",Vec vidjeno,,,,
1990,movie ,,,THE DEVIL,Andrzej Zulawski,1972,Poland,Belgian Premiere,,"Leszek Teleszynski, Wojciech Pszoniak, Malgorzata Braunek",,,,,,,119',"Drama, History, Horror",,,"https:,,www.imdb.com,title,tt0095012,",Diabel,,,,
1990,movie ,,,THE INVISIBLE MAN by Jiri Svoboda,Jiri Svoboda,1988,Czechoslavakia,Belgian Premiere,,"Petr Brukner, Radoslav Brzobohatý, Václav Burkert",,,,,,,107',"Horror, Thriller ",,,"https:,,www.imdb.com,title,tt0232475,",Prokleti domu hajnu,,,,
1990,movie ,,,KRYSAR,Jiri Barta,1985,Czechoslavakia,Belgian Premiere,,"Oldrich Kaiser, Jirí Lábus, Michal Pavlícek",,,,,,,53',"Animation, Fantasy, Horror ",,,"https:,,www.imdb.com,title,tt0174834,",,,,,
1990,movie ,,,SMERCH,Bako Sadykov,1989,USSR,Belgian Premiere,,"Vladimir Msryan, Dumitru Fusu, Ali Mukhammad",,,,,,,98',Action,,,"https:,,www.imdb.com,title,tt0096124,",,,,,
1990,movie ,,,ZERO CITY,Karen Shakhnazarov,1988,USSR,Belgian Premiere,,"Leonid Filatov, Oleg Basilashvili, Vladimir Menshov",,,,,,,103',"Comedy, Drama, Mystery",,,"https:,,www.imdb.com,title,tt0095244,",Gorod Zero,,,,
1990,movie ,,,CANICHE,Bigas Luna,1979,Spain,Belgian Premiere,,"Àngel Jové, Consol Tura, Linda Pérez Gallardo",,,,,,,90',"Comedy, Drama, Mystery ",,,"https:,,www.imdb.com,title,tt0078934,",,,,,
1990,movie ,,,DIVINAS PALABRAS,Jose Luis Garcia Sanchez,1987,Spain,Belgian Premiere,,"Ana Belén, Francisco Rabal, Imanol Arias",,,,,,,107',Drama,,,"https:,,www.imdb.com,title,tt0092901,",,,,,
1990,movie ,,,GARUM,Tomás Muñoz,1988,Spain,Belgian Premiere,,"Tony Isbert, Núria Hosta, Eulàlia Ramon",,,,,,,,"Fantasy, Thriller",,,"https:,,www.imdb.com,title,tt0095200,",,,,,
1990,movie ,,,L'HOME DE NEO,Albert Abril,1988,Spain,Belgian Premiere,,"Féodor Atkine,Assumpta Serna,Lluís Homar",,,,,,,100',Drama ,,,"https:,,www.imdb.com,title,tt0097519,",,,,,
1990,movie ,,,KARNABAL,Carles Mira,1985,Spain,Belgian Premiere,,"Jaume Bernadet, Jordi Bulbena, Ramon Calduch",,,,,,,,"Adventure, Comedy, Fantasy ",,,"https:,,www.imdb.com,title,tt0089405,",,,,,
1990,movie ,,,LIGHTS AND SHADOWS,Jaime Camino,1988,Spain,Belgian Premiere,,"José Luis Gómez, Fermí Reixach, Martí Galindo",,,,,,,105',Drama,,,"https:,,www.imdb.com,title,tt0095555,",Luces y sombra,,,,
1990,movie ,,,PASION LEJANA,Jesus Garay,1987,Spain,Belgian Premiere,,"Patricia Adriani, Juanjo Puigcorbé, Àngel Jové",,,,,,,98',Thriller ,,,"https:,,www.imdb.com,title,tt0093707,?ref_=nm_knf_t2",,,,,
1990,movie ,,,REBORN,Bigas Luna,1981,Spain,Belgian Premiere,,"Dennis Hopper, Michael Moriarty, Antonella Murgia",,,,,,,105',"Drama, Fantasy, Thriller ",,,"https:,,www.imdb.com,title,tt0082984,",Renacer,,,,
1990,movie ,,,IN A GLASS CAGE,Augustin Villaronga,1985,Spain,Belgian Premiere,,"Günter Meisner, David Sust, Marisa Paredes",,,,,,,110',"Drama, Horror",,,"https:,,www.imdb.com,title,tt0090197,",Tras el cristal,,,,
1990,movie ,,,LA VERITAT OCULTA,Carlos Benpar,1987,Spain,Belgian Premiere,,"Conrado San Martín, Mir Ferry, Víctor Israel",,,,,,,94',Horror,,,"https:,,www.imdb.com,title,tt0094249,",,,,,
1990,movie ,,,FANNY PELOPAJA,Vincente Aranda,1983,Spain,Belgian Premiere,,"Fanny Cottençon, Bruno Cremer, Francisco Algora",,,,,,,100',Crime ,,,"https:,,www.imdb.com,title,tt0087238,",,,,,
1990,movie ,,,LOLA,Bigas Luna,1986,Spain,Belgian Premiere,,"Ángela Molina, Patrick Bauchau, Féodor Atkine",,,,,,,106',"Drama, Thriller ",,,"https:,,www.imdb.com,title,tt0089499,",,,,,
1990,movie ,,,UNA OMBRA AL JARDI,Antonio Chavarrías,1988,Spain,Belgian Premiere,,"Mathieu Carrière, María Barranco, Fermí Reixach",,,,,,,,Thriller ,,,"https:,,www.imdb.com,title,tt0096133,",,,,,
1990,guest,Guest of Honor,,,"Rod, Steiger",,USA,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0001768,",,,,,
1990,guest,Guest of Honor,,,"Ken, Russell",,UK,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0001692,",,,,,
1990,guest,President,,International Competition,"Henri, Vernes",,France,,,,,,,,,,,,Writer,,"https:,,www.imdb.com,name,nm1144340,",,,,,
1990,guest,jury,,International Competition,"Michele, Soavi",,Italy,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0811714,",,,,,
1990,guest,jury,,International Competition,"Tibor, Takács",,Hungary,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0847749,",,,,,
1990,guest,jury,,International Competition,"Antonio, Chavarrías",,Spain,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0154464,",,,,,
